text,label1,label2
"The menu was pretty nice and a little confusing, so I didn't find any issues here. And it was my intention to skip that menu, too. Maybe they will change it for some reason so the wait might make a small change to accommodate this. (And hey, maybe we'll find out about this",Business Category: Restaurants,Review Stars: 4.0
"Based in a neighborhood in Chicago, The Coffee house's has been serving the classic Swedish dishes as the staple for quite a while - always with a hint of ""smile"" about them! They carry a few of the many favorites from traditional Swedish, and there are still some who've moved away from home to have",Business Category: Restaurants,Review Stars: 4.0
Based off Business category: Piers M.C. and Séguires Restaurant,Business Category: Restaurants,Review Stars: 4.0
"Most Popular Brands : I'm in and all you can do is make a call and get in with your group... If you have any other questions, feel free to post them below or at http://forums.tasteful.co.nz/forums-and-discussers-who-have-",Business Category: Restaurants,Review Stars: 4.0
"What was it the day before: Denny, my lovely fiance from New York City, came over to visit me and said to take my car off to get my wife off the job for sure that they will stay late, and asked me how they make some food with me so when she was coming she never stopped taking",Business Category: Restaurants,Review Stars: 4.0
"It is our second time here - just out of the two. I'm sure that people from the past, will remember us but they won't for the food... this restaurant makes for a great meal in your home.",Business Category: Restaurants,Review Stars: 4.0
"I don't know what, when this was done they brought in some bread and butter I don--the bread is fried, and there is butter. That's a big mess, right? It didn't even do our kitchen very much justice or was it like...maybe we were in an actual bajillion other places",Business Category: Restaurants,Review Stars: 4.0
"To order the next day, just ask me before you order them on facebook if you haven't, at least send an email and thank you! I'll also be online next Thursday to get started when it all starts coming together. I got a nice slice as well as two very big slices. One for us and",Business Category: Restaurants,Review Stars: 4.0
"When the waitress brought up the price tag, he turned his attention to ""all the hot stuff on the line today."" She then made the quick rule that only about one out of every 10 burgers in town had something to give back and that even some of the places I mentioned would give nothing more than a ""punch",Business Category: Restaurants,Review Stars: 4.0
"posted by: mcclauve Date created: May 22, 2016 11:29 am - Added new recipe by Mcclpauffeel",Business Category: Restaurants,Review Stars: 4.0
...,Business Category: Restaurants,Review Stars: 4.0
"That would have been an excellent option for some guys so what I wanted out of this burger was not a good burp nor that burger, nor anything you wouldn't like to know at that point. (Also this recipe has to be different if you like, especially given what kind of ""naughty"" is an",Business Category: Restaurants,Review Stars: 4.0
"We were able find no good reviews for our specialties during the summer, and our server was rude as we didn't even bring our food. Our restaurant doesn't make the quality of food so amazing, that it won't do you any favors. Good price for the service, excellent pricing and an honest and attentive server",Business Category: Restaurants,Review Stars: 4.0
